status	body	url
operation	"Independent solar power producer Sonnedix’s 32.9MW solar project in Japan has entered commercial operation.

The Iwate Miyako solar photovoltaic plant has been fully developed and financed by the firm’s Japanese subsidiary Sonnedix Japan.

The plant is expected to produce 39,000MWh of clean energy in the first year of its operation, enough to power 13,200 Japanese households.

It is also forecast to reduce carbon dioxide emissions by 19,200 metric tonnes annually.

The electricity generated at the solar plant will be sold to the Japanese power utility Tohoku EPCO through a 20-year Power Purchase Agreement."	https://www.energylivenews.com/2020/06/11/sonnedix-commences-commercial-operation-of-32-9mw-solar-plant-in-japan/
operation	"The commercial capacity of NTPC will become 49,695 MW.

NTPC in an exchange filing on Saturday, 29 February 2020, declared the commencement of 800 MW Unit#1 of Darlipalli Super Thermal Power Station Stage-I (2 x 800 MW). The commercial production will start from 1 March 2020. With this, the commercial capacity of NTPC and NTPC group will become 49,695 MW and 58,156 MW respectively.

Earlier, the company informed that commercial operation of 250 MW unit of Barauni Thermal Power Station Stage-II (2 x 250 MW) will commence from 1 March 2020.

Shares of NTPC closed 2.29% lower at Rs 106.55 on Friday. Meanwhile, the benchmark S&P BSE Sensex closed 1448.37 points or 3.64% lower at 38,297.29.

NTPC is a Maharatna company operating in the power generation business. The Government of India holds 54.14% stake in the company as of 31 December 2019.

Power generating major's consolidated net profit rose 22.4% to Rs 3,179.06 crore on a 0.3% fall in net sales to Rs 25,412.39 crore in Q3 December 2019 over Q3 December 2018.

Powered by Capital Market - Live News

(This story has not been edited by Business Standard staff and is auto-generated from a syndicated feed.)"	https://www.business-standard.com/article/news-cm/ntpc-announces-commencement-of-unit-1-of-darlipalli-thermal-power-station-120022900222_1.html
operation	"Total installed capacity of NTPC increases to 49695 MW

NTPC announced that 800 MW unit of Darlipali Super Thermal Power Project has been added to installed capacity of NTPC on successful completion of Trial Operation.

With this, the total installed capacity of NTPC and NTPC group has become 49695 MW and 58156 MW respectively.

Powered by Capital Market - Live News

(This story has not been edited by Business Standard staff and is auto-generated from a syndicated feed.)"	https://www.business-standard.com/article/news-cm/ntpc-commences-commercial-operations-of-800-mw-unit-of-darlipali-super-thermal-power-project-119123100226_1.html
operation	"MHPS Receives Order for UAE Power Plant

Mitsubishi Hitachi Power Systems (MHPS) has been tabbed to build a 1,026-MW gas turbine combined cycle power plant for the Emirate of Sharjah in the United Arab Emirates (UAE). The Al Layyah plant will include two M701F gas turbines. The project is for the Sharjah Electricity & Water Authority (SEWA) in the coastal city of Layyah. The plant is scheduled to begin commercial operation in mid-2021. It is the first in Sharjah to be financed with a loan from Japan’s export credit agency. MHPS received the order to build the plant on a full turnkey basis in a consortium with an affiliate of El Sewedy Electric S.A.E., a Cairo, Egypt-based company that provides energy infrastructure services in the Middle East and Africa. SEWA currently operates a 2,850-MW power plant in Sharjah fired by natural gas and oil. In addition to supplying electric power, the plant uses the steam created on-site to convert seawater to fresh water, which SEWA supplies within the emirate. MHPS said it has to date delivered 87 gas turbines to the Middle East market.

Jordan Commissions ACWA Combined Cycle Plant

Jordan’s National Electric Power Co. (NEPCO) has commissioned the 485-MW ACWA Power Zarqa combined cycle power plant, a repowering project that features three GE Power-developed 9E gas turbines. The plant also includes three heat recovery steam generators (HRSGs) and one steam turbine generator. The plant has six stacks, one for each gas turbine and each HRSG. The plant is located northeast of the city of Zarqa. The new plant is designed to replace the generation from the decommissioned Hussein Thermal Power Station, which burned heavy fuel oil and diesel. NEPCO officials said the new plant is the most efficient of its kind in Jordan, capable of operating at more than 51% combined cycle efficiency. NEPCO is supplying natural gas for the plant through a new gas pipeline that connects with the country’s main gas pipeline. ACWA Power was the developer of the plant and SEPCOIII Electric Power Construction was the engineering, procurement, and construction contractor. The plant is part of Jordan’s National Energy Strategy, a plan to increase power generation capacity by 40% in the next year.

Joint Venture Will Build Power Plant for LNG-to-Power Project in Brazil

Gás Natural Açu (GNA), a joint venture including Siemens, BP, and Prumo Logístic, a Brazilian logistics company, has been contracted to build a 1.3-GW combined cycle power plant for the integrated liquefied natural gas (LNG)-to-power project GNA 1 owned by GNA in Brazil. The GNA 1 project is located in the Port of Açu in Rio de Janeiro state. Siemens also signed a long-term service agreement with GNA and will be responsible for the operations and maintenance of the LNG-fired power plant. Brazilian company Andrade Gutierrez also is part of the construction team. Siemens is supplying the complete power island of the power plant, which includes three H-class gas turbines, four generators, a steam turbine, heat recovery steam generators, and instrumentation and control systems. The project is scheduled to begin commercial operation in early 2021. Along with the power plant, the GNA 1 project includes an LNG import and regasification terminal, a substation, and a transmission line that will connect the power plant to the grid. GNA 1 is the first phase of the Açu Gas Hub, a project being developed in the Port of Açu Complex, that will be a logistics solution for receiving, processing, consumption, and transportation of natural gas from Campos and Santos Basins, and also import and storage of LNG.

Chinese Company Will Build New Hydro Plant in Rwanda

China’s SynoHydro is partnering with the government of Rwanda to build the Nyabarongo-II Hydropower Plant. The new 43.5-MW facility, estimated to cost $214 million, is expected to begin operation in 2024 and supply more than 11.5% of the electricity on Rwanda’s national grid. Théoneste Higaniro, head of power generation projects implementation at Energy Development Corp. Ltd. (EDCL), the state-run utility, said the multipurpose dam will be used for flood control. It also will help development of irrigation systems, and the reclaiming of land for agricultural purposes downstream. The plant is phase two of the Nyabarongo project; the Nyabarongo I hydropower project has 28 MW of generation capacity and is designed solely for power generation. The Rwanda Energy Group, the government holding company, which has EDCL as a subsidiary, said the country has 40 power plants, mostly hydro facilities, and wants to add several more power plants—and upgrade existing facilities—to add 400 MW of generation capacity by 2024, bringing access to power across the country. Government data shows 51% of the country’s households have access to electricity, with 37% connected to the national grid and 14% to off-grid systems.

Global Wind Installations Fall as Market Dynamics Shake Up Sector

The Global Wind Energy Council’s (GWEC’s) April 3-released annual report notes 51.3 GW of new wind capacity was installed worldwide in 2018, bringing total cumulative installations up to 591 GW. In the onshore market, 46.8 GW was installed, a decrease of 4.3% compared to 2017. China and the U.S. remained the largest onshore markets, adding 21.2 GW and 7.6 GW of new capacity, respectively. The European onshore market installed 9 GW, a notable 32% decrease compared to 2017. GWEC expects the onshore market to install more than 50 GW per year until 2023. “Mature markets in Asia, Europe and North America will continue with stable volumes. Growth will come from developing wind energy markets in Africa/Middle East, Latin America and South-East Asia,” it said. The offshore wind market remained stable in 2018 with 4.5 GW of new additions, bringing cumulative installations to 23 GW. Future growth is anticipated in Asia and in North America, GWEC said.

Japan Ministry Suggests It Will Block New Coal Plants

Japan’s Environment Ministry in a policy initiative on March 28 said it will evaluate environmental impact statements for new coal-fired power plants more strictly, and, in principle, it will not approve construction of new large coal-fired power plants or coal-fired boiler upgrades at existing facilities. Decisions by the ministry, which conducts environmental impact assessments for new plants with an output capacity of 150 MW or more, are considered by the Ministry of Economy, Trade, and Industry, which has final say on whether to approve new coal plant projects, and which forecasts a dominant 26% role for coal in the country’s power mix in 2030. According to the Institute of Energy Economics, Japan (IEEJ), coal power plants produced 30% of the country’s power in fiscal year 2018, a share that it expects will remain stable this year. The bulk of Japan’s power in 2018 was produced by liquefied natural gas (40%). IEEJ in December forecast that oil-fired power generation, which produced 5% of Japan’s power in 2018, is set to see a marked decline as more than 13 GW is subjected to idling or retirement in 2019. In 2018, nuclear produced 6%, hydro supplied 10%, and other renewables provided 9%. ■

—Sonal Patel and Darrell Proctor are POWER associate editors."	https://www.powermag.com/power-digest-may-2019-news-briefs-from-around-the-world/
operation	"Wheelabrator’s new 550,000 tonne per year Kemsley waste to energy plant has opened for commercial operations in Kent following a commissioning phase through the early 2020.

Wheelabrator Kemsley is now operational as a combined heat and power facility and will generate up to 49.9 MW (gross) / 44 MW (net) of baseload electricity for the grid.

The facility will process up to 550,000 tonnes of non-recyclable waste from across Kent and the South East. However planning permission for additional waste capacity and electrical output is pending approval.

The facility will play a major role in reducing waste sent to landfill or for European export, saving carbon emissions when compared with sending the waste to landfill and making better use of non-recyclable material in the UK through the energy recovery process. It will also provide valuable steam heat – up to 70 tonnes per hour – to DS Smith’s adjacent Kemsley Paper Mill, helping to diversify its energy requirements.

Wheelabrator Technologies, the largest pure play waste to energy platform and fourth largest waste to energy business in the UK, will process 2.2 million tonnes of non-recyclable household and commercial waste each year, in turn generating 1.1 net MWh of baseload energy, enough to power around 500,000 UK homes and businesses. The portfolio of four strategically located assets includes:

Wheelabrator Parc Adfer at Deeside in North Wales, processing 200,000 tonnes of non-recyclable waste to generate 19 MW (gross) / 17 MW (net) per year

Multifuel Energy Limited Ferrybridge 1 in Yorkshire, processing 725,000 tonnes of non-recyclable waste to generate 79 MW (gross) 72 MW (net) per year (under a joint venture with SSE).

Multifuel Energy Limited Ferrybridge 2 – also in Yorkshire, processing 675,000 tonnes of non-recyclable waste to generate 79 MW (gross) / 72 MW (net) per year (under a joint venture with SSE).

Wheelabrator Kemsley was built by EPC contractor CNIM, and in the four years of construction over 800 jobs were created, including 46 full time operational roles, and significant inward investment across the region was generated as a result of construction.

The company aid that with a strong focus on safety, there have been more than four million man hours without a single lost time incident and commissioning during early 2020 was completed carefully in-line with UK Government COVID-19 safety and social distancing guidance.

Robert Boucher, President and CEO at Wheelabrator Technologies, said: “To be able to complete construction, hot commissioning, grid synchronization and steam export to DS Smith during the COVID-19 pandemic is a fantastic accomplishment and a testament to the commitment of our team and our partners to work safely and Make a Difference. Takeover at Kemsley is the result of many years of commitment, hard work and strong partnerships with DS Smith, our customers and the communities we operate within.”

Colin McIntyre, CEO of DS Smith’s Paper and Recycling divisions added:

“Harvesting steam from Wheelabrator Technologies facility for our paper mill at Kemsley is a key part of our energy strategy. As the largest mill for recycled paper in the UK, processing almost 1 million tonnes of paper for recycling a year, achieving the right energy mix is vital. With the facility fully operationally, it will supply us with a third of the steam required to run our paper making operations.”

We are delighted with our strategic energy partnership with Wheelabrator, a partnership which enables a carbon reduction of 78,000 tonnes per year and contributes to one of our nine ambitious long-term sustainability targets – to reduce our CO2e emissions by 30 per cent per tonne of production by 2030.”

Upgrade

While Wheelabrator Kemsley is now in full commercial operation, a Development Consent Order (DCO) application was submitted to the Planning Inspectorate in 2019 to upgrade the energy output the facility and increase the waste throughput. If granted, the DCO approval would allow Wheelabrator to increase the output of the facility up to 75 MW (gross) / 66 MW (net) and process up to 657,000 tonnes. A decision on the application is expected in Q1 2021.

Wheelabrator’s DCO application also contains plans for Wheelabrator Kemsley North, which is a proposed waste to energy facility which would be located on land immediately adjacent to Wheelabrator Kemsley.

Wheelabrator Kemsley North would be a new single line waste to energy facility capable of generating up to 42 MW (gross) / 37 MW (net) of renewable baseload energy by processing up to 390,000 tonnes of non-recyclable waste each year. Together, both Kemsley facilities would generate enough energy to power more than 240,000 UK homes and businesses

The company also has a further series of advanced waste to energy projects in development in the UK including:"	https://waste-management-world.com/a/550-000-tpa-wheelabrator-waste-to-energy-plant-enters-commercial-service-in-kent-uk
operation	"Duke Energy Progress, the Duke Energy subsidiary that serves about 1.6 million customers in the Carolinas, announced the completion of its new Asheville Combined Cycle Station in Arden, North Carolina.

The company said the $817 million combined cycle gas turbine (CCGT) facility (Figure 1) includes two power blocks with a total of four generators and more than 18,000 components. The first 280-MW unit came online in December 2019, and the second similar unit became fully operational in April.

1. The Asheville Combined Cycle Station is a two-unit facility with a total capacity of 560 MW. The units are designed with bypass stacks, which allow the combustion turbines to continue producing energy when their associated heat recovery steam generator or steam turbine generator is offline for maintenance. The station will normally run on natural gas, but can also burn diesel fuel when necessary. Courtesy: Duke Energy

In late January, Duke Energy retired a 1960s-era coal-fired unit at the Asheville site. Demolition of that plant is underway, with completion expected in 2023. The company said emissions from the site have declined significantly as a result of the transition from coal to natural gas. SO 2 is expected to decrease by 99%, NO x by 40%, CO 2 by 60%, and mercury has been completely eliminated.

“Customers want cleaner, more reliable energy, and we’re committed to delivering on this expectation,” Kevin Murray, Duke Energy’s vice president of project management and construction, said in a statement. “By building the new Asheville station, we’re significantly reducing air emissions—including carbon dioxide, sulfur dioxide and nitrogen oxides—and continuing to move toward our companywide goal of cutting carbon dioxide emissions by 50% by 2030.”

The Asheville Combined Cycle Station is said to be Duke Energy’s most efficient plant in the Carolinas. The company claims it’s 75% more efficient than the retired coal plant it replaced. It also requires less manpower to operate. Only about 30 employees—many of whom had previously worked at the retired coal plant—are needed to operate and maintain the facility.

Duke Energy said it is investing in several other projects in the Asheville region. The company will build a 9-MW to 10-MW solar plant and a 17-MW to 18-MW battery storage facility at the Asheville station after the coal plant is demolished. It’s also connecting a 9-MW lithium-ion battery facility to the Rock Hill substation in the city of Asheville.

Power lines, electrical substations, and other infrastructure to get power from plants to customers in western North Carolina have also been upgraded, and a microgrid including a 2-MW solar installation and a 4-MW lithium-ion battery storage system was approved last May for construction in Hot Springs. Duke Energy said the infrastructure upgrades and renewable energy investments together totaled more than $295 million.

—Aaron Larson is POWER’s executive editor (@AaronL_Power, @POWERmagazine)."	https://www.powermag.com/duke-energy-has-new-ccgt-plant-in-asheville/
operation	"ACWA Power on Monday announced the National Electric Power Company (NEPCO) commenced commercial operations of its ACWA Power Zarqa combined cycle power plant on September 29, 2018. The plant can generate up to 485 megawatts (MW), the equivalent electricity required to supply up to 350,000 Jordanian households. The project is the most efficient thermal power plant in Jordan, capable of operating at over 51 percent combined cycle efficiency, leading to lower fuel consumption and fewer emissions per megawatt-hour (MWh) of electricity generated.



ACWA Power Zarqa plant deploys three 9E gas turbines, provided by GE Power, following an agreement executed in September 2016 with ACWA Power, the developer of the plant, and SEPCOIII Electric Power Construction Co. Ltd., which is the engineering, procurement and construction (EPC) contractor.



The independent power project (IPP) supports Jordan’s Vision 2025 to boost economic growth and the Master Strategy of the Energy Sector of Jordan (National Energy Strategy) to drive stronger investments in private and public power projects to boost domestic energy generation by 40 per cent by 2020.



Paddy Padmanathan, President and CEO of ACWA Power, said “we are delighted to announce the launch of Zarqa CCGT plant, which reaffirms our commitment and contribution to the Jordanian power sector, economy, and social development. The completion of construction and commencement of operations of the ACWA Power Zarqa plant represents our pragmatic approach to serving the power needs of growing countries and communities while increasing efficiency and delivering power at low cost. The fact that this project is capable of delivering electricity at one of the lowest tariffs in the country is a source of great pride to us.”



Mohamad Ali, President & CEO of GE’s Gas Power Systems – Projects business in the Middle East, Pakistan and India, added, “GE has supported the development of Jordan’s power sector for almost 40 years, with advanced solutions that bring high levels of operational efficiency and productivity. GE’s 9E gas turbines are an excellent fit for Jordan as they operate reliably and efficiently in extreme conditions such as desert heat and offer tremendous versatility and fuel flexibility, capable of running on more than 50 different kinds of fuels, thus allowing NEPCO to utilize more economical fuels and leading to lower costs of power production.”



Located to the northeast of Zarqa city, the project is constructed next to the decommissioned Hussein Thermal Power Station (HTPS). In addition to the three GE heavy-duty gas turbines, the power plant also features three heat recovery steam generators and one steam gas turbine generator.



The plant consists of six stacks, one for each gas turbine and HRSG. The natural gas for the project is supplied by NEPCO through a new gas pipeline connecting the project with Jordan’s main gas pipeline.



GE Power has a strong footprint in Jordan, having also signed a multi-year services agreement with Samra Electric Power Company (SEPCO) for full-plant maintenance services, including parts and repairs for critical power generation equipment for the 1,175 MW Samra Combined Cycle Gas Turbine (CCGT) Power Plant in the Zarqa region, which feeds power into the national grid for both residential and commercial use. The agreement covers seven GE gas turbines that are installed and operating at the Samra Station. — SG"	https://saudigazette.com.sa/article/562468
operation	"Adjaristsqali Georgia LLC (AGL), a joint venture between Tata Power, Norway’s Clean Energy Invest (CEI) and International Finance Corporation (IFC), has started commercial operation of the 178 MW Shuakhevi Hydro Power Project located in southwest Georgia. Tata Power holds 40 per cent stake in the joint venture.

The project will generate around 450 GWh of clean energy to reduce the emission of greenhouse gases by more than 200,000 tonne a year. The successful completion and start of commercial operations are considered crucial for the integrity, security and energy independence of Georgia, Tata Power said in a regulatory filing.

The power generated will be sold within Georgia throughout the winter, which is a period of energy deficit in that country.

The Shuakhevi HPP is funded by European Bank of Reconstruction and Development (EBRD), Asian Development Bank (ADB) and IFC, a member of the World Bank Group, it added."	https://www.thehindubusinessline.com/companies/tata-powers-joint-venture-clean-energy-project-in-georgia-starts-commercial-production/article31184257.ece
operation	"With effect from 04 April 2020

NTPC announced that Unit-2 of 660 MW of Khargone Super Thermal Power Station (2 x 660 MW) is hereby declared on commercial operation w.e.f 00:00 Hrs. of 04 April 2020.

With this, the commercial capacity of Khargone Super Thermal Power Station, NTPC and NTPC group will become 1320 MW, 50355 MW and 61786 MW respectively

Powered by Capital Market - Live News

(This story has not been edited by Business Standard staff and is auto-generated from a syndicated feed.)"	https://www.business-standard.com/article/news-cm/ntpc-declares-commercial-operation-of-unit-2-of-khargone-super-thermal-power-station-120040300203_1.html
operation	"NTPC on Friday (3 April 2020) informed that unit-2 of 660 MW of Khargone Super Thermal Power Station (2 x 660 MW) will start commercial operation on 4 April 2020.

With this, the commercial capacity of Khargone Super Thermal Power Station, NTPC and NTPC group will become 1320 MW, 50355 MW and 61786 MW respectively.

Shares of NTPC were down 1.05% to Rs 80.25. The stock hit a high of Rs 82.50 and a low of Rs 79.35 so far.

NTPC's consolidated net profit rose 22.37% to Rs 3,179.06 crore on a 0.31% fall in net sales to Rs 25,412.39 crore in Q3 December 2019 over Q3 December 2018.

NTPC is a maharatna company operating in the power generation business. The principal business activity of the firm is electric power generation through coal based thermal power plants. It also engages in the business of generation of electricity from hydro and renewable energy sources.

On Thursday, 5 March 2020, the Government of India reduced its shareholding in NTPC to 51.02% stake from 54.14% held earlier. As of 31 December 2019, the Government of India held 54.21% in the company.

Powered by Capital Market - Live News

(This story has not been edited by Business Standard staff and is auto-generated from a syndicated feed.)"	https://www.business-standard.com/article/news-cm/ntpc-commissions-unit-2-of-khargone-super-thermal-power-station-120040300701_1.html
